Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
cari,2012,7-Jun-12,3b,7,NA,NA,NA,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,8,NA,NA,NA,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,9,NA,NA,NA,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,5a,1,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,10,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,11,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,12,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,13,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,14,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,15,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,16,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,17,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,18,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,19,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,2,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,20,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,21,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,22,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,23,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,24,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,25,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,26,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,27,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,28,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,29,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,3,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,30,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,31,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,32,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,33,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,34,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,35,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,36,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,37,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,38,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,39,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,4,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,40,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,5,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,6,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,7,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,8,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,9,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,1,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,10,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,11,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,12,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,13,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,14,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,15,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,16,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,17,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,18,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,19,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,2,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,20,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,21,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,22,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,23,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,24,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,25,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,26,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,27,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,28,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,29,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,3,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,30,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,31,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,32,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,33,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,34,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,35,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,36,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,37,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,38,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,39,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,4,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,40,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,5,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,6,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,7,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,8,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,9,NA,NA,NA,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,7a,1,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,10,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,11,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,12,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,13,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,14,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,15,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,16,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,17,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,18,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,19,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,2,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,20,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,21,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,22,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,23,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,24,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,25,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,26,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,27,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,28,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,29,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,3,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,30,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,31,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,32,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,33,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,34,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,35,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,36,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,37,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,38,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,39,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,4,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,40,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,5,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,6,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,7,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,8,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7a,9,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,1,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,10,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,11,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,12,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,13,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,14,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,15,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,16,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,17,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,18,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,19,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,2,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,20,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,21,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,22,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,23,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,24,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,25,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,26,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,27,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,28,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,29,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,3,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,30,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,31,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,32,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,33,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,34,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,35,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,36,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,37,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,38,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,39,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,4,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,40,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,5,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,6,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,7,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,8,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,9,NA,NA,NA,100,"sfreeman, mlafaver",NA
cari,2012,10-Jun-12,3a,1,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,10,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,11,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,12,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,13,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,14,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,15,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,16,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,17,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,18,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,19,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,2,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,20,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,21,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,22,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,23,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,24,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,25,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,26,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,27,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,28,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,29,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,3,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,30,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,31,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,32,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,33,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,34,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,35,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,36,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,37,NA,NA,NA,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,3a,38,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,39,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,4,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,40,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,5,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,6,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,7,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,8,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3a,9,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,1,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,10,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,11,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,12,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,13,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,14,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,15,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,16,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,17,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,18,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,19,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,2,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,20,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,21,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,22,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,23,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,24,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,25,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,26,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,27,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,28,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,29,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,3,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,30,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,31,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,32,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,33,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,34,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,35,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,36,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,37,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,38,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,39,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,4,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,40,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,5,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,6,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,7,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,8,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,3b,9,NA,NA,NA,100,"bwinn,idavies,lkoloski",NA
cari,2012,10-Jun-12,5a,1,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,10,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,11,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,12,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,13,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,14,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,15,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,16,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,17,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,18,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,19,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,2,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,20,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,21,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,22,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,23,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,24,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,25,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,26,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,27,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,28,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,29,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,3,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,30,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,31,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,32,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,33,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,34,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,35,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,36,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,37,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,38,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,39,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,4,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,40,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,5,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,6,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,7,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,8,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,9,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,1,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,10,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,11,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,12,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,13,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,14,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,15,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,16,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,17,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,18,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,19,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,2,NA,NA,NA,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,20,NA,NA,NA,100,"mlafaver,epierce",NA
